id,original_title,original_language,popularity,release_date,vote_average,vote_count
531503,Point Blank,en,16.554,2019-07-12,6.029,537
382598,À fond,fr,20.131,2016-11-11,6.0,638
311324,The Great Wall,en,39.677,2016-12-16,6.0,5114
461928,Anna and the Apocalypse,en,21.163,2018-11-30,6.0,378
64689,Killing Them Softly,en,17.912,2012-07-30,6.028,2173
11857,Orange County,en,13.012,2002-01-11,6.0,450
11777,I.Q.,en,13.293,1994-12-24,6.0,453
11452,National Lampoon's Van Wilder,en,27.142,2002-03-29,6.0,1779
548473,Color Out of Space,en,17.215,2019-09-07,6.027,1466
269795,2:22,en,19.048,2017-06-29,6.0,1445
258509,Alvin and the Chipmunks: The Road Chip,en,38.784,2015-12-17,6.0,1629
13654,101 Dalmatians II: Patch's London Adventure,en,28.726,2003-03-02,6.0,1166
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,en,19.443,1984-08-10,6.0,425
10555,Shark Tale,en,43.686,2004-09-20,6.0,6329
9644,National Lampoon's Loaded Weapon 1,en,16.193,1993-02-04,6.0,714
1969,Bandidas,en,14.745,2006-01-18,6.0,1085
300153,Life,en,7.276,2015-09-09,6.0,346
58013,La banda dei Babbi Natale,it,8.139,2010-12-17,6.025,1042
12088,Fortress,en,16.187,1992-12-18,6.022,644
508018,El aviso,es,10.18,2018-03-10,6.0,368
527261,The Silence,en,22.879,2019-05-16,6.023,1555
309242,Mississippi Grind,en,14.118,2015-07-04,6.023,505
257091,Get Hard,en,27.758,2015-03-26,6.0,2694
13997,Black Sheep,en,16.177,1996-02-01,6.023,397
9989,Antitrust,en,15.393,2001-01-11,6.023,514
8884,Franklyn,en,9.606,2008-10-16,6.023,355
6917,The Gate,en,8.792,1987-04-21,6.0,376
5559,Bee Movie,en,45.331,2007-10-28,6.0,4850
20,My Life Without Me,en,14.851,2003-03-07,6.0,464
593395,Diabolik,it,17.003,2021-12-16,6.0,580
335866,Circle,en,10.778,2015-05-28,6.021,1959
37958,Immortals,en,28.932,2011-11-10,6.022,2573
9416,Money Talks,en,16.072,1997-08-22,6.022,383
595148,Irresistible,en,17.78,2020-07-01,6.021,435
12590,Below,en,21.412,2002-08-11,6.0,438
2370,Topaz,en,13.045,1969-12-17,6.021,377
293767,Billy Lynn's Long Halftime Walk,en,19.533,2016-11-10,6.021,563
32985,Solomon Kane,en,18.256,2009-09-16,6.0,1383
11847,特務迷城,cn,10.935,2001-01-18,6.0,458
496743,Aniara,sv,14.925,2019-05-17,6.019,339
278924,Mechanic: Resurrection,en,45.424,2016-08-25,6.019,3356
77805,Lovelace,en,17.221,2013-08-08,6.019,686
9997,Gabriel,en,18.049,2007-11-15,6.0,400
9493,Twins,en,25.497,1988-12-09,6.019,2259
5966,Along Came Polly,en,19.385,2004-01-16,6.0,2823
2575,The Tailor of Panama,en,20.745,2001-03-30,6.019,483
1642,The Net,en,21.757,1995-07-28,6.0,1350
347984,6 Days,en,14.834,2017-07-09,6.024,687
249660,God's Not Dead,en,23.849,2014-03-21,6.0,892
64635,Total Recall,en,41.914,2012-08-02,6.018,5456
10740,Birth,en,20.919,2004-10-29,6.018,656
611605,1BR,en,14.935,2019-07-18,6.017,453
520663,The Woman in the Window,en,16.052,2021-05-13,6.017,1948
11915,Le Gendarme et les Gendarmettes,fr,21.048,1982-10-03,6.0,543
479,Shaft,en,25.375,2000-06-15,6.017,1268
66118,Case départ,fr,8.488,2011-07-06,6.0,492
10353,Les Couloirs du temps : Les Visiteurs II,fr,13.747,1998-02-11,6.018,978
6935,Yamakasi - Les samouraïs des temps modernes,fr,12.6,2001-04-04,6.0,550
162903,The Fifth Estate,en,13.217,2013-10-11,6.0,996
25239,Day of the Woman,en,29.559,1978-11-02,6.015,629
1901,In Good Company,en,13.509,2004-12-29,6.0,613
366514,Un homme à la hauteur,fr,9.788,2016-05-04,6.014,834
9745,Jack Frost,en,41.506,1998-11-15,6.0,1145
138697,Don Jon,en,36.67,2013-09-12,6.012,4274
4858,The Invasion,en,26.617,2007-08-17,6.015,1511
222899,About Last Night,en,19.29,2014-02-14,6.012,501
5549,RoboCop 2,en,30.294,1990-06-22,6.0,1885
242095,The Signal,en,17.998,2014-03-15,6.0,1669
26691,Neuilly sa Mère !,fr,8.936,2009-08-12,6.0,922
13092,How to Lose Friends & Alienate People,en,13.913,2008-10-02,6.011,759
11678,Vertical Limit,en,18.75,2000-12-08,6.011,1025
10433,Mad Dog and Glory,en,13.69,1993-03-05,6.011,363
9948,The Fox and the Hound 2,en,26.287,2006-11-09,6.0,653
918,Blind Date,en,17.684,1987-03-27,6.0,482
286521,5 Flights Up,en,8.236,2014-05-10,6.01,306
8866,The Truth About Cats & Dogs,en,10.935,1996-04-26,6.0,313
618,The Birth of a Nation,en,15.842,1915-02-08,6.0,529
217,Indiana Jones and the Kingdom of the Crystal Skull,en,49.105,2008-05-21,6.01,8293
800497,Werewolves Within,en,23.009,2021-06-25,6.0,530
209249,The Love Punch,en,15.497,2014-01-13,6.007,432
23827,Paranormal Activity,en,34.617,2007-09-14,6.009,5016
12589,Jimmy Neutron: Boy Genius,en,19.001,2001-12-14,6.0,909
10922,The Human Stain,en,17.41,2003-10-29,6.0,450
363126,Berlin Syndrome,en,15.855,2017-04-20,6.01,630
12834,Leaves of Grass,en,9.936,2009-09-13,6.008,413
2539,Spanglish,en,21.35,2004-12-17,6.0,1275
341689,How to Talk to Girls at Parties,en,13.808,2017-10-06,6.0,384
284536,The Gambler,en,29.204,2014-12-25,6.007,1403
66129,Les Tuche,fr,13.657,2011-06-30,6.007,1270
502292,The Last Summer,en,17.018,2019-05-03,6.0,1366
943930,Tin & Tina,es,16.962,2023-03-24,6.0,393
615677,We Can Be Heroes,en,39.639,2020-12-25,6.005,770
517909,The Laundromat,en,14.17,2019-09-27,6.005,1202
49953,A Turtle's Tale: Sammy's Adventures,en,18.389,2010-08-04,6.0,636
706510,Desperados,en,12.895,2020-07-01,6.004,476
86597,The Tall Man,en,12.394,2012-03-19,6.004,1140
413857,Tragedy Girls,en,13.81,2017-10-20,6.003,311
228968,Kidnapping Mr. Heineken,en,15.116,2015-03-12,6.003,625
1252,Lonely Hearts,en,16.581,2006-04-30,6.003,339
76494,What to Expect When You're Expecting,en,21.713,2012-05-17,6.002,1780
60405,Sharpay's Fabulous Adventure,en,17.235,2011-04-19,6.0,543
579,Jaws 2,en,21.355,1978-06-16,6.003,1901
82,Miami Vice,en,23.568,2006-07-27,6.0,1772
121824,Stand Up Guys,en,13.57,2012-12-14,6.0,929
41439,Saw 3D,en,35.614,2010-10-22,6.0,3028
483202,Eli,en,19.708,2019-10-18,6.0,1401
427989,Poveri ma ricchi,it,8.515,2016-12-15,6.0,412
294793,All the Old Knives,en,22.527,2022-04-08,6.0,536
73937,The Big Year,en,8.244,2011-10-13,6.0,799
10351,Wishmaster,en,21.942,1997-09-19,6.0,588
10066,House of Wax,en,35.4,2005-05-05,6.001,3016
8831,Timecop,en,19.853,1994-09-15,5.999,1157
955991,The Offering,en,16.558,2022-09-23,6.0,324
9466,Celebrity,en,13.278,1998-09-07,5.998,468
1001311,Sous la Seine,fr,118.702,2024-06-04,5.998,1197
215211,Grace of Monaco,en,12.563,2014-04-22,5.997,584
55465,A Very Harold & Kumar Christmas,en,26.874,2011-11-04,5.997,953
18502,The Stuff,en,18.201,1985-06-14,6.0,466
800345,카터,ko,42.457,2022-08-05,6.0,373
514593,You Should Have Left,en,27.816,2020-06-18,5.994,780
442249,The First Purge,en,45.485,2018-07-04,6.0,3983
10480,Nurse Betty,en,15.229,2000-08-30,5.996,392
526896,Morbius,en,51.838,2022-03-30,5.995,4321
44363,Frozen,en,22.187,2010-02-05,6.0,1821
18239,The Twilight Saga: New Moon,en,69.61,2009-11-18,5.995,9188
13159,Georgia Rule,en,12.21,2007-05-10,5.995,432
9096,Medicine Man,en,15.751,1992-02-07,5.995,379
758879,A Castle for Christmas,en,20.259,2021-11-26,5.994,320
497814,Breaking In,en,19.055,2018-05-05,5.994,660
247218,Un boss in salotto,it,8.269,2014-01-01,5.994,525
6472,Guarding Tess,en,11.823,1994-03-11,6.0,322
785985,Loin du périph,fr,15.851,2022-05-06,6.0,474
143049,Adult World,en,14.99,2014-02-14,6.0,367
11082,The Seventh Sign,en,17.253,1988-04-01,6.0,343
9453,Caligola,it,45.54,1979-08-14,5.992,847
378018,The Void,en,21.221,2016-09-22,5.989,1250
353069,Mother's Day,en,15.632,2016-04-28,6.0,1262
13078,The Babysitters,en,22.925,2008-05-09,5.992,490
9564,Astérix & Obélix contre César,fr,21.051,1999-02-03,5.992,1881
7511,The Last Kiss,en,13.759,2006-09-10,5.992,370
343611,Jack Reacher: Never Go Back,en,48.112,2016-10-19,6.0,4868
252512,While We're Young,en,10.91,2015-04-03,6.0,1103
818,Austin Powers in Goldmember,en,22.562,2002-07-26,5.991,3110
11866,Flight of the Phoenix,en,15.752,2004-12-17,5.99,860
10547,The Arrival,en,18.773,1996-05-31,6.0,732
1043565,Mindcage,en,17.497,2022-12-16,5.989,326
698128,Dual,en,16.524,2022-03-18,6.0,309
542224,Gretel & Hansel,en,16.757,2020-01-30,5.989,1425
302688,My Big Fat Greek Wedding 2,en,20.678,2016-03-23,6.0,995
43939,I'm Still Here,en,12.201,2010-09-10,6.0,370
823999,Diabolik - Ginko all'attacco!,it,11.278,2022-11-17,5.988,461
9894,The Cable Guy,en,17.581,1996-06-10,5.988,2402
8973,Lord of Illusions,en,13.503,1995-08-25,6.0,328
549514,Fatale,en,20.089,2020-12-18,5.987,337
340487,Certain Women,en,14.38,2016-09-25,6.0,343
11638,Guess Who,en,19.552,2005-03-25,5.987,902
11429,Beyond Re-Animator,en,12.51,2003-04-04,6.0,353
10571,Boys and Girls,en,11.246,2000-06-16,5.987,391
7090,Ken Park,en,27.007,2003-01-30,5.987,597
10678,Bringing Down the House,en,14.443,2003-03-07,5.986,695
8452,The 6th Day,en,20.023,2000-11-17,6.0,2016
4234,Scream 3,en,37.841,2000-02-04,5.986,3603
2067,Mission to Mars,en,17.989,2000-03-10,6.0,1420
890771,The Black Demon,en,37.695,2023-04-26,6.0,634
36669,Die Another Day,en,38.408,2002-11-17,5.985,3511
32823,Get Him to the Greek,en,17.452,2010-06-03,6.0,1750
10349,The Dark Half,en,14.471,1993-04-23,6.0,408
9566,The Fan,en,14.078,1996-08-15,6.0,789
764835,The Desperate Hour,en,20.398,2021-09-12,5.984,436
243442,Un fantastico via vai,it,7.0,2013-12-12,6.0,314
183662,Crush,en,12.265,2013-03-13,5.984,345
80038,Friends with Kids,en,8.392,2012-03-09,5.984,464
58595,Snow White and the Huntsman,en,47.454,2012-05-30,5.984,7851
49730,Red Riding Hood,en,29.427,2011-03-10,6.0,3138
39345,Casper Meets Wendy,en,21.953,1998-09-10,5.984,387
11595,Another 48 Hrs.,en,15.726,1990-06-08,5.984,866
9449,The Borrowers,en,18.563,1997-12-05,6.0,479
670428,PG: Psycho Goreman,en,13.126,2020-10-29,6.0,354
352492,XOXO,en,10.52,2016-08-26,6.0,586
346681,Wilson,en,12.705,2017-03-24,5.983,354
14451,Død snø,no,15.29,2009-01-09,5.983,1109
301502,Blonde,en,27.392,2022-09-16,6.0,1348
9569,Hard to Kill,en,22.599,1990-02-09,5.982,598
320288,Dark Phoenix,en,46.689,2019-06-05,5.981,6532
13683,Tarzan & Jane,en,28.797,2002-06-24,6.0,621
11015,The Relic,en,18.868,1997-01-10,6.0,526
630586,Wrong Turn,en,55.125,2021-01-26,5.979,1145
253626,Good Kill,en,13.263,2015-04-09,6.0,540
21427,La Doublure,fr,14.254,2006-03-29,5.98,517
664574,Silent Night,en,32.651,2021-12-03,5.978,486
584962,Between Two Ferns: The Movie,en,16.278,2019-09-20,5.979,864
12658,Someone Like You...,en,16.143,2001-03-30,5.979,381
11133,Poltergeist II: The Other Side,en,17.781,1986-05-23,5.979,679
10313,The Men Who Stare at Goats,en,14.86,2009-10-17,5.979,2200
700391,65,en,43.17,2023-03-02,5.978,2405
146198,Triple 9,en,19.215,2016-02-19,5.978,2120
44894,Ti amo in tutte le lingue del mondo,it,7.222,2005-12-16,6.0,481
12517,Calvaire,fr,11.528,2005-03-09,6.0,300
11306,Extreme Measures,en,16.72,1996-09-27,6.0,319
8914,Deep Blue Sea,en,22.183,1999-07-28,6.0,2414
523936,Méandre,fr,11.966,2021-07-01,5.976,411
308024,The Overnight,en,11.994,2015-06-19,5.976,331
274854,The Last Witch Hunter,en,34.662,2015-10-21,5.976,3587
168055,Amour & turbulences,fr,12.678,2013-04-02,6.0,411
59861,Larry Crowne,en,14.365,2011-06-30,5.976,1299
15516,The Last House on the Left,en,17.08,1972-08-30,6.0,685
10402,Deuce Bigalow: Male Gigolo,en,43.066,1999-12-10,6.0,1396
9091,Sudden Death,en,21.015,1995-10-27,5.976,716
1722,Captain Corelli's Mandolin,en,20.823,2001-04-18,6.0,520
59429,パラノーマル・アクティビティ 第2章 TOKYO NIGHT,ja,17.995,2010-11-20,5.975,427
50725,Take Me Home Tonight,en,15.765,2011-03-04,6.0,668
28468,La chiave,it,69.23,1983-10-19,5.972,397
9815,Goal II: Living the Dream,en,15.613,2007-02-09,6.0,652
11479,Un indien dans la ville,fr,9.989,1994-12-14,5.974,581
10538,Passenger 57,en,21.172,1992-11-06,5.974,1005
7515,London,en,12.323,2005-09-03,6.0,308
4256,Scary Movie 3,en,46.839,2003-10-24,6.0,4075
333348,Love the Coopers,en,30.914,2015-11-12,6.0,791
175116,Buongiorno papà,it,4.628,2013-03-14,5.973,314
97051,Would You Rather,en,14.04,2013-02-08,5.973,918
43209,องค์บาก 3,th,23.639,2010-05-05,5.973,430
209112,Batman v Superman: Dawn of Justice,en,82.73,2016-03-23,5.973,17981
9348,Species,en,36.272,1995-07-07,6.0,1650
848187,Role Play,en,43.932,2023-12-14,5.969,531
396806,Anon,en,20.24,2018-05-03,5.971,1565
8698,The League of Extraordinary Gentlemen,en,26.912,2003-07-11,5.971,4029
14979,Thick as Thieves,en,14.916,2009-01-09,6.0,785
9406,An American Werewolf in Paris,en,20.791,1997-05-29,5.97,678
7501,Knockaround Guys,en,16.009,2001-11-30,6.0,348
74945,La Nouvelle Guerre des boutons,fr,10.728,2011-09-21,5.969,469
24402,Emmanuelle,fr,34.289,1974-06-25,6.0,760
460458,Resident Evil: Welcome to Raccoon City,en,55.831,2021-11-24,5.968,2446
414190,iBoy,en,11.991,2017-01-27,6.0,1147
301348,Elvis & Nixon,en,13.356,2016-03-22,5.966,411
266647,Pan,en,21.429,2015-09-24,5.966,2716
45535,Fatal,fr,7.853,2010-06-16,6.0,617
22821,The Boondock Saints II: All Saints Day,en,14.766,2009-11-24,6.0,738
9645,Ghost Ship,en,30.088,2002-10-25,6.0,2404
8975,The Marine,en,18.38,2006-10-13,6.0,758
559581,Stowaway,en,13.814,2021-06-24,5.965,524
37821,Killers,en,19.188,2010-06-04,6.0,2178
9266,Blue Crush,en,17.24,2002-08-08,5.965,526
17037,I'll Be Home for Christmas,en,17.638,1998-11-13,6.0,326
11199,Wild Hogs,en,22.953,2007-03-02,5.963,2271
3597,I Know What You Did Last Summer,en,29.268,1997-10-17,5.964,2772
533642,Child's Play,en,19.893,2019-06-19,5.963,1893
13825,The Lazarus Project,en,13.44,2008-10-24,6.0,353
13477,When in Rome,en,16.776,2010-01-29,5.963,1201
13460,Doomsday,en,19.701,2008-03-14,6.0,1281
12556,Ghosts of Girlfriends Past,en,22.964,2009-05-01,6.0,2291
2029,Tanguy,fr,8.557,2001-11-21,5.963,463
611914,The Courier,en,19.892,2019-11-22,6.0,538
460321,Close,en,21.897,2019-02-22,5.962,661
257440,Term Life,en,12.264,2016-04-29,6.0,305
19994,Jennifer's Body,en,52.451,2009-09-18,6.0,3815
13279,Lakeview Terrace,en,16.806,2008-09-19,5.962,1037
2313,Prime,en,15.608,2005-09-21,6.0,794
550201,The Pool นรก 6 เมตร,th,11.674,2018-09-27,6.0,334
531306,Rim of the World,en,22.311,2019-05-24,6.0,950
39227,When in Rome,en,9.915,2002-11-26,6.0,323
17336,Fighting,en,19.623,2009-04-24,5.967,692
12245,The Oxford Murders,en,16.259,2008-01-18,5.961,636
9296,S1m0ne,en,13.195,2002-08-23,5.961,902
215830,Open Grave,en,16.187,2013-08-13,5.96,706
211067,The Sacrament,en,16.521,2013-09-02,5.96,438
602734,Spiral: From the Book of Saw,en,34.494,2021-05-12,5.96,2025
491473,Gloria Bell,en,11.254,2019-03-07,6.0,314
187596,Walk of Shame,en,17.243,2014-05-02,6.0,1418
97614,Deadfall,en,14.439,2012-11-08,6.0,669
81446,The Baytown Outlaws,en,13.43,2012-08-27,5.959,302
38780,Rampage,en,16.55,2009-09-27,5.957,428
12540,Bring It On Again,en,0.892,2004-01-13,6.0,425
785752,Intrusion,en,12.338,2021-09-22,6.0,661
335777,The Nut Job 2: Nutty by Nature,en,27.176,2017-08-11,6.0,405
58224,Mr. Popper's Penguins,en,31.733,2011-06-17,5.958,2945
39386,L'Enquête corse,fr,12.867,2004-10-06,5.958,369
8069,Barbarella,en,23.413,1968-10-10,6.0,732
321258,The Boy,en,24.246,2016-01-22,5.958,3745
174323,G.B.F.,en,0.503,2014-01-17,6.0,387
88042,Parental Guidance,en,10.442,2012-12-25,6.0,454
382517,Open Season: Scared Silly,en,22.502,2015-12-18,6.0,340
257088,Point Break,en,38.761,2015-12-03,6.0,2289
19840,"I Love You, Beth Cooper",en,24.213,2009-07-10,5.955,873
12994,The Nines,en,13.019,2007-01-21,5.956,425
11374,EDtv,en,16.915,1999-03-26,6.0,622
4923,Zardoz,en,16.135,1974-02-06,5.956,441
1690,Hostel,en,29.033,2005-09-17,5.956,3602
597890,Voyagers,en,21.947,2021-04-08,6.0,866
27579,The American,en,18.583,2010-08-31,5.954,1347
14372,Leviathan,en,17.649,1989-03-17,6.0,493
351964,The Escort,en,16.103,2015-11-05,5.953,413
267193,Grimsby,en,24.615,2016-02-24,6.0,2278
220286,Grand Piano,en,13.574,2013-10-11,5.953,501
10023,Dragnet,en,23.235,1987-06-23,6.0,478
337154,The Meddler,en,13.801,2016-04-05,5.952,343
19724,Imagine That,en,18.835,2009-06-19,5.952,557
565413,Moschettieri del Re - La penultima missione,it,7.403,2018-12-27,5.953,386
85041,Immaturi - Il viaggio,it,5.239,2012-01-04,5.951,601
24831,Piranha,en,23.837,1978-08-03,6.0,665
10900,Surveillance,en,11.376,2008-02-08,5.951,326
50321,Mars Needs Moms,en,20.134,2011-03-09,5.95,693
9021,The Santa Clause 2,en,55.781,2002-09-29,6.0,1313
509730,The Queen's Corgi,en,14.998,2019-02-13,5.9,425
458005,Zoe,en,8.883,2018-07-19,5.9,395
228066,Victor Frankenstein,en,21.67,2015-11-10,5.9,2117
34494,Scusa ma ti chiamo amore,it,11.111,2008-01-25,5.949,700
356842,The Ones Below,en,10.634,2016-03-11,5.948,345
125490,Antiviral,en,19.228,2012-09-19,5.9,393
1483,Begotten,en,10.137,1991-06-05,5.9,309
487083,Paradise Hills,en,16.137,2019-08-29,5.9,532
445954,Acts of Vengeance,en,20.155,2017-10-27,5.9,562
12572,"New York, I Love You",en,21.895,2008-09-06,5.9,531
11317,My Girl 2,en,23.241,1994-02-11,5.956,476
10765,Private Benjamin,en,13.412,1980-10-06,5.9,377
13018,Deception,en,15.928,2008-04-24,5.9,652
10680,D3: The Mighty Ducks,en,16.793,1996-10-04,5.946,452
2749,15 Minutes,en,14.057,2001-03-01,5.946,716
328720,Ma che bella sorpresa,it,7.961,2015-03-11,5.945,398
123109,No One Lives,en,16.132,2013-03-09,5.945,612
34069,Cargo,de,13.185,2009-09-24,5.945,384
24795,Angels in the Outfield,en,12.699,1994-07-15,5.9,437
460019,Truth or Dare,en,39.619,2018-04-12,5.943,4012
245906,She's Funny That Way,en,15.101,2015-04-22,5.944,655
139038,A Haunted House,en,34.268,2013-01-11,5.944,1897
112200,Thanks for Sharing,en,12.717,2013-09-19,5.9,544
11078,National Security,en,29.493,2003-01-17,5.943,965
1077280,Die Hart,en,28.471,2023-02-22,5.941,450
800937,Senior Year,en,16.869,2022-05-11,5.9,822
299687,The 5th Wave,en,37.886,2016-01-14,5.9,5727
24056,The Tournament,en,17.928,2009-05-01,5.943,619
11152,The Ruins,en,19.902,2008-04-02,5.943,1265
9383,Hollow Man,en,27.281,2000-08-04,5.9,2514
749274,Cry Macho,en,15.458,2021-09-16,5.9,1014
266294,Sisters,en,19.892,2015-12-18,5.942,1369
136835,No Good Deed,en,36.307,2014-09-10,5.9,623
91314,Transformers: Age of Extinction,en,100.785,2014-06-25,5.9,8150
10145,The Forgotten,en,19.891,2004-09-24,5.942,1120
340402,Almost Christmas,en,24.102,2016-11-11,5.939,362
18147,Unaccompanied Minors,en,21.751,2006-12-08,5.941,305
1966,Alexander,en,34.404,2004-11-21,5.941,3253
7451,xXx,en,244.24,2002-08-09,5.94,4278
8780,Baby Mama,en,12.776,2008-04-25,5.939,649
503619,The Package,en,18.465,2018-08-10,5.938,1190
10985,The New Guy,en,16.592,2002-05-10,5.938,585
13668,Catch and Release,en,16.092,2006-10-20,5.9,566
470114,24 Hours To Live,en,16.331,2017-10-26,5.9,648
87101,Terminator Genisys,en,74.782,2015-06-23,5.9,8398
81796,Lockout,en,18.267,2012-04-12,5.936,1822
12819,Alpha and Omega,en,14.429,2010-09-16,5.9,508
11775,Intolerable Cruelty,en,14.351,2003-09-02,5.936,1488
10714,The Jungle Book,en,18.342,1994-12-23,5.936,460
98357,Broken City,en,19.152,2013-01-18,5.935,1458
19384,Dark Angel,en,23.373,1990-01-26,5.9,317
452507,1922,en,14.682,2017-10-20,5.934,2726
14248,Igor,en,19.994,2008-09-19,5.9,557
9448,The Big Hit,en,19.728,1998-04-24,5.934,419
785516,8 Rue de l'Humanité,fr,10.066,2021-10-20,5.933,403
310133,Cop Car,en,11.635,2015-07-08,5.933,848
172533,Drinking Buddies,en,11.903,2013-08-23,5.9,803
11718,Who's Harry Crumb?,en,14.812,1989-02-03,5.933,319
10204,Around the World in 80 Days,en,26.655,2004-06-16,5.933,2504
324542,Sleepless,en,21.414,2017-01-12,5.932,1245
291870,Dirty Grandpa,en,44.196,2016-01-20,5.9,4361
87516,Oldboy,en,27.35,2013-11-14,5.9,1952
415010,Les affamés,fr,13.736,2017-09-23,5.9,413
10366,Universal Soldier: The Return,en,20.58,1999-08-05,5.931,1260
454699,Monster Family,en,10.858,2017-08-24,5.9,342
258193,Alien Abduction,en,11.201,2014-04-04,5.9,375
37905,La Horde,fr,15.557,2010-02-10,5.9,450
9275,Death to Smoochy,en,17.032,2002-03-29,5.9,387
8555,Creep,en,15.969,2004-08-10,5.929,740
311667,Manhattan Night,en,15.939,2016-05-20,5.9,383
6073,The Mexican,en,14.021,2001-03-01,5.928,1453
748167,Uglies,en,40.29,2024-09-12,5.919,651
501979,Bill & Ted Face the Music,en,16.912,2020-08-27,5.927,939
354251,Southbound,en,14.868,2015-09-17,5.9,609
10488,Nim's Island,en,12.818,2008-04-03,5.927,1123
9073,Free Willy 2: The Adventure Home,en,18.829,1995-07-19,5.927,579
11674,101 Dalmatians,en,39.049,1996-11-27,5.926,3378
10280,Thinner,en,17.926,1996-10-25,5.9,605
9597,Vidocq,fr,12.536,2001-09-18,5.926,519
158907,Breathe In,en,10.893,2013-01-18,5.9,314
2018,The Wedding Planner,en,21.061,2001-01-26,5.925,1682
617505,Hubie Halloween,en,22.754,2020-10-07,5.923,1627
586592,Come to Daddy,en,12.708,2019-04-25,5.924,523
496704,Tremors: A Cold Day in Hell,en,17.854,2018-05-01,5.9,409
270302,The Riot Club,en,13.874,2014-09-19,5.9,970
38541,The Divide,en,16.639,2012-01-13,5.924,648
10357,Volcano,en,26.427,1997-04-25,5.9,1514
1410,Dark Star,en,16.026,1974-04-01,5.9,561
590869,Hammamet,it,6.507,2020-01-09,5.923,394
146381,Justin and the Knights of Valour,en,17.409,2013-08-09,5.923,311
11011,Ri¢hie Ri¢h,en,45.95,1994-12-19,5.9,2265
9923,Domino,en,14.461,2005-10-14,5.9,1194
395,AVP: Alien vs. Predator,en,32.655,2004-08-12,5.923,4439
505707,Waiting for the Barbarians,en,14.417,2019-09-06,5.922,374
146223,Closed Circuit,en,16.822,2013-08-28,5.922,450
13006,Split Second,en,16.708,1992-05-01,5.922,314
2176,The Glass House,en,16.942,2001-09-14,5.9,970
501395,True History of the Kelly Gang,en,15.222,2019-11-23,5.9,309
495766,Sono tornato,it,6.456,2018-02-01,5.9,555
460648,机器之血,zh,23.409,2017-12-18,5.9,507
423949,Unicorn Store,en,14.609,2017-09-11,5.9,845
297761,Suicide Squad,en,43.719,2016-08-03,5.921,21128
10640,Futureworld,en,13.252,1976-08-13,5.9,317
673593,Mean Girls,en,51.295,2024-01-10,5.9,554
270487,"Hail, Caesar!",en,18.886,2016-02-05,5.919,3748
